,keywords,number_of_times_word_appeared,tf,idf,tf_idf
3962,persistance,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3960,retours,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3959,effet,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
264,york,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3956,commerciale,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
15,crans,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3951,activemq,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3950,livraisons,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3948,prospects,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3945,collaboratifs,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3943,respectez,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3995,siens,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
257,touch,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3999,siècle,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
4039,espagne,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
4070,arthur,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
4067,iitt,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
4064,macros,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
4060,messagerie_entreprise_v2,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
4057,lingue,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
4054,augmenter,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
4053,appropriation,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
4050,pertinence,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
4049,viber,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
4047,mutation,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
4046,fls,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
4044,faciliter,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
4038,photométrique,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
4000,communiquez,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
4037,belief,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
4034,transversaux,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
4033,lille,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
251,portables,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
14,psa,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
254,fferents,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
4017,imagesdans,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
4010,numerique,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
256,faune,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
4006,donnant,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
4003,avancent,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
4001,marseille,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3939,fevrier,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3938,trésorerie,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3936,pxe,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3828,améliorent,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3862,shueisha,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3859,restauration,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
294,indoor,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3856,myfaces,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3855,peupliers,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
296,stérilisation,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3851,existence,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3848,laënnec,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3838,stage2014preven,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3834,happyatwork,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3831,consommateursonsommateurs,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3829,déboucher,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
302,pistolet,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3868,brieuc,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3825,prm,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
304,scientists,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3821,critures,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3820,paradigmes,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
306,rigoureus,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
309,reprenant,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3816,scilab,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3815,sélectionnée,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3813,commerçants,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
310,edf,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3811,diminuer,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3808,intégrité,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3865,give,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3869,dunkerque,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3934,profonds,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3905,distinctes,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
438,pommereuil,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3930,responsibilities,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3929,sauvegarde,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3925,solutionsrédiger,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3920,agiles,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
272,traitent,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3918,synthétiques,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3916,tôt,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3914,courtel,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3911,incrémentaux,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
275,filles,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3908,flexibilité,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
17,immergés,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3870,mft,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3900,anomalies,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3899,alkwalker,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
279,réduire,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
280,organisationnelles,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3896,products,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3892,make,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3891,riches,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3887,developper,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3883,conomes,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3878,ecoaching,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3874,cvs,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3871,drones,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
437,préventive,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
589,cities,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3321,versionning,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1939,critères,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1925,ssttaaggee,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
852,chronophage,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1930,backbones,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1931,devenant,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1933,normandie,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
848,motivationanonymous,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
845,distance,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1921,jobsrefresh_it_stage,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1946,interpersonal,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1185,valley,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1947,renesas,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
842,rentrer,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1952,remplacer,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
841,intervenons,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1924,globaux,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1919,suppression,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1888,café,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1905,futurs,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1892,statistics,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1898,mondialement,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1188,préserver,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1901,comevolution,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1902,wsus,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1904,propagation,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1906,dispositif,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1918,ruptures,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1907,virtualisation,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1186,sourceh,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1912,spécifiés,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1914,webplanner,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1916,recherchent,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
854,rss,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1079,subject,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1955,wamiz,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
839,discussion,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1999,analysons,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1987,exterior,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1989,hauteur,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1990,listing,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1991,virtualisé,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1997,reconnus,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1998,règlementaires,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2000,attendues,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1178,handicapées,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2002,enseignes,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
830,combinant,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2004,présentera,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2006,genève,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2011,importants,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2012,rené,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
834,complètement,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1983,jsf2,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1982,trainee,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
836,apportées,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1974,prononcé,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1175,statiotis,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1971,assessing,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1970,futures,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1969,pageanonymous,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1967,erreurs,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1965,série,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1964,consolider,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1963,enrichir,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
838,area,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1961,jms,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1177,bataille,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1959,meudon,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1889,téléphonique,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1885,mémoire,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
826,décrocher,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1806,explorer,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
881,pertinentes,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1802,ecoles,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1803,détenu,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1195,ouvrées,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1804,construire,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1805,meilleures,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
74,structurelle,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
882,contour,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
877,remonter,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1811,signalisation,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1815,base64anonymous,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
100,mutualisation,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1818,librairies,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1819,chappement,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1797,architectes,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
883,conclue,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1884,complétude,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1773,collectif,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
75,grappes,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
903,frinak,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1763,doctorat,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
902,egmont,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1767,conséquence,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1768,garantir,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
900,adopter,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
886,pôles,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
898,cosystème,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1780,forge,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1781,jmx,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
891,périmètres,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
889,trophée,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
888,responsible,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1823,dessus,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
870,baleine,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1827,assurances,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1867,ensure,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
71,comjean,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1860,constituée,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1861,experiences,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
860,students,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
70,multimodales,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1866,belgium,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
69,timone,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1829,delbaere,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1871,extjs,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1877,voici,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1878,lesquelles,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1879,partager,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1192,guidage,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1881,mireille,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1856,exploitant,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1855,microservices,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
863,reputationsquad,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
864,virage,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1849,périphériques,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1847,bayard,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1844,validés,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1843,society,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1841,calculs,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
73,larges,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1837,outre,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1193,concourt,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1835,tierce,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1833,mandats,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
868,soon,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1831,fuse,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1830,safran,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2014,jenckins,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2016,device,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1196,accueille,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
766,existent,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2194,devez,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2197,marges,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2201,packaging,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2203,phoenix,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
768,simuler,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
767,pourraient,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
3320,scinde,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2188,décrire,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2213,revêtent,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2214,w8,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2215,indiquant,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2217,aauu,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2219,essentiels,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2220,mensuelles,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1083,sympathique,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2187,rencontrées,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1166,proposés,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
778,hw,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2149,croix,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2151,possiblement,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
784,laravel,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
779,doter,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2162,vlan,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2163,dédiées,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2166,mathématiques,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2182,avion,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
777,japonais,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
776,diagnostiquer,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2172,calendar,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2175,sandrine,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2177,participes,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2180,transferts,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1162,quilibre,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2225,divisé,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2228,licences,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
755,seclin,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2261,communautés,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2263,navals,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2265,paramètrage,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2267,hpda,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2268,méthodique,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1,interactions,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1086,achieving,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
763,terminal,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2274,rôles,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2275,structurer,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2276,domicile,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
59,pdg,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2283,successives,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2285,fériés,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2260,agriculture,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
756,mime,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
757,package,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
758,etre,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2254,semestre,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2252,joséphine,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2251,collectives,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2246,faibles,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2244,nacre,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2242,satisfaire,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2240,lorie,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2239,blocs,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2237,tablir,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2236,servait,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1161,océan,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
761,durablement,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2233,exécutés,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2147,prévention,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
789,simulateur,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2019,accompagnants,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
813,devenez,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2051,rdsi,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
818,revolay,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
817,lts,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
814,validées,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2058,reconnues,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1169,matériaux,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2063,fidélisation,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1170,décembre,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2065,plonger,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2067,adhérente,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
810,daily,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2069,cauchemar,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1167,bug,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
808,reporter,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
821,tracking,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2048,personnalisée,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2143,survey,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1172,définies,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2021,vissages,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2023,imaginez,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2024,publicis,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
1174,supportera,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2028,pluridisciplinaire,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
824,perrières,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2035,médicale,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2047,permettons,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
822,possibilités,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2040,ministry,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2041,ggeessttiioonn,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2042,hébergeur,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2044,drools,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2046,vip,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2072,réservoirs,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2073,articulation,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2075,portez,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
794,rédigée,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2115,croissante,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
2116,as400,1,4.618745641058801e-06,5.298317366548036,2.447158024168989e-05
